experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
10_92,10,locpc,True,"['6', '1', '5', '9']","['1', '5', '6', '9']",80
10_92,10,ldecc,True,"['6', '9', '5', '1']","['1', '5', '6', '9']",73
10_92,10,CMB,True,"['1', '5', '6', '9']","['1', '5', '6', '9']",101
10_92,10,pc,False,,"['1', '5', '6', '9']",144
10_92,10,MBbyMB,True,"['1', '5', '6', '9']","['1', '5', '6', '9']",495
10_93,10,locpc,True,"['9', '3', '1']","['1', '3', '9']",88
10_93,10,ldecc,True,"['9', '3', '1']","['1', '3', '9']",41
10_93,10,CMB,True,"['1', '3']","['1', '3', '9']",25
10_93,10,pc,False,,"['1', '3', '9']",198
10_93,10,MBbyMB,True,"['1', '3']","['1', '3', '9']",179
10_94,10,locpc,True,"['6', '7', '4']","['1', '4', '6', '7']",80
10_94,10,ldecc,True,"['7', '4']","['1', '4', '6', '7']",54
10_94,10,CMB,True,"['4', '7']","['1', '4', '6', '7']",23
10_94,10,pc,True,"['7', '6', '4']","['1', '4', '6', '7']",196
10_94,10,MBbyMB,True,"['4', '7']","['1', '4', '6', '7']",136
10_95,10,locpc,True,"['5', '2']","['2', '5']",91
10_95,10,ldecc,True,"['2', '5']","['2', '5']",83
10_95,10,CMB,True,"['3', '5']","['2', '5']",21
10_95,10,pc,False,,"['2', '5']",246
10_95,10,MBbyMB,True,"['3', '5', '6']","['2', '5']",187
10_96,10,locpc,True,"['6', '9']","['6', '9']",30
10_96,10,ldecc,True,"['6', '9']","['6', '9']",36
10_96,10,CMB,True,"['6', '9']","['6', '9']",23
10_96,10,pc,False,,"['6', '9']",105
10_96,10,MBbyMB,True,"['6', '9']","['6', '9']",109
10_97,10,locpc,True,"['5', '4']","['4', '5']",82
10_97,10,ldecc,True,"['4', '5']","['4', '5']",24
10_97,10,CMB,True,"['1', '6', '3']","['4', '5']",112
10_97,10,pc,True,"['5', '4']","['4', '5']",245
10_97,10,MBbyMB,True,[],"['4', '5']",345
10_98,10,locpc,True,"['2', '7', '3', '5']","['2', '3', '5', '7']",187
10_98,10,ldecc,True,"['7', '3', '2', '5']","['2', '3', '5', '7']",56
10_98,10,CMB,True,"['3', '5']","['2', '3', '5', '7']",21
10_98,10,pc,False,,"['2', '3', '5', '7']",315
10_98,10,MBbyMB,True,"['3', '5']","['2', '3', '5', '7']",181
10_99,10,locpc,True,"['1', '5']","['1', '5']",185
10_99,10,ldecc,True,"['5', '1']","['1', '5']",67
10_99,10,CMB,True,"['1', '5', '8']","['1', '5']",136
10_99,10,pc,False,,"['1', '5']",323
10_99,10,MBbyMB,True,"['1', '4', '5', '8']","['1', '5']",439
