experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_90,100,MBbyMB,True,"['50', '66', '18']","['50', '66']",2197
100_91,100,locpc,True,"['10', '89', '85', '59', '83', '68']","['10', '68', '83']",2039
100_91,100,ldecc,True,"['83', '51', '89']","['10', '68', '83']",344
100_91,100,CMB,True,['83'],"['10', '68', '83']",3246
100_91,100,MBbyMB,True,"['4', '10', '37', '47', '48', '68', '75', '77', '83', '59', '65', '85']","['10', '68', '83']",9139
100_92,100,locpc,True,"['77', '89', '7', '98']","['7', '77', '89', '98']",2132
100_92,100,ldecc,True,"['98', '7', '25', '4', '89']","['7', '77', '89', '98']",1118
100_92,100,CMB,True,"['7', '89', '98', '77']","['7', '77', '89', '98']",1558
100_92,100,MBbyMB,True,"['6', '7', '32', '33', '76', '89', '35', '98', '36', '77', '3']","['7', '77', '89', '98']",10023
100_93,100,locpc,True,"['53', '42', '61', '7']",['7'],956
100_93,100,ldecc,True,"['6', '61']",['7'],333
100_93,100,CMB,True,"['42', '98', '7']",['7'],2577
100_93,100,MBbyMB,True,"['42', '2', '7']",['7'],2318
100_94,100,locpc,True,"['33', '78']",['17'],1823
100_94,100,ldecc,True,['17'],['17'],2613
100_94,100,CMB,True,"['33', '78']",['17'],2360
100_94,100,MBbyMB,True,"['10', '17', '33', '78']",['17'],8956
100_95,100,locpc,True,"['40', '83']","['40', '83']",969
100_95,100,ldecc,True,"['40', '83']","['40', '83']",456
100_95,100,CMB,True,['40'],"['40', '83']",993
100_95,100,MBbyMB,True,"['40', '83', '98']","['40', '83']",3202
100_96,100,locpc,True,[],['55'],3908
100_96,100,ldecc,True,"['22', '72', '29']",['55'],3339
100_96,100,CMB,True,['55'],['55'],6360
100_96,100,MBbyMB,True,"['80', '55']",['55'],1782
100_97,100,locpc,True,"['24', '51', '44']","['44', '51']",731
100_97,100,ldecc,True,"['44', '51']","['44', '51']",406
100_97,100,CMB,True,"['44', '51']","['44', '51']",140
100_97,100,MBbyMB,True,"['44', '51', '38', '16']","['44', '51']",1576
100_98,100,locpc,True,[],"['2', '60', '65']",143
100_98,100,ldecc,True,"['33', '65', '62']","['2', '60', '65']",3214
100_98,100,CMB,True,[],"['2', '60', '65']",5991
100_98,100,MBbyMB,True,"['62', '65']","['2', '60', '65']",3026
100_99,100,locpc,True,"['51', '92', '59']","['51', '92']",765
100_99,100,ldecc,True,"['92', '51']","['51', '92']",9733
100_99,100,CMB,True,['51'],"['51', '92']",5944
100_99,100,MBbyMB,True,"['35', '51', '92', '45']","['51', '92']",3200
150_0,150,locpc,True,"['6', '90', '88', '77']","['77', '88']",1469
150_0,150,ldecc,True,"['88', '77', '72']","['77', '88']",2847
150_0,150,CMB,True,['77'],"['77', '88']",17885
150_0,150,MBbyMB,True,"['77', '88']","['77', '88']",4784
150_1,150,locpc,True,"['71', '61', '81', '5', '53']","['53', '61', '81']",2037
150_1,150,ldecc,True,"['61', '53']","['53', '61', '81']",4946
150_1,150,CMB,True,['81'],"['53', '61', '81']",3649
150_1,150,MBbyMB,True,"['30', '53', '61', '81']","['53', '61', '81']",9989
