experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
10_20,10,locpc,False,,"['4', '8']",80
10_20,10,ldecc,False,,"['4', '8']",122
10_20,10,pc,False,,"['4', '8']",153
10_20,10,CMB,True,"['4', '8']","['4', '8']",21
10_20,10,MBbyMB,True,"['4', '8']","['4', '8']",124
10_21,10,locpc,True,[],"['1', '5']",103
10_21,10,ldecc,True,['0'],"['1', '5']",71
10_21,10,pc,True,"['0', '6']","['1', '5']",1067
10_21,10,CMB,True,[],"['1', '5']",2172
10_21,10,MBbyMB,True,"['0', '6']","['1', '5']",1149
10_22,10,locpc,True,"['5', '8', '3', '2', '1']","['3', '5']",284
10_22,10,ldecc,True,[],"['3', '5']",330
10_22,10,pc,True,"['8', '2', '5', '1', '3']","['3', '5']",428
10_22,10,CMB,True,"['5', '6', '2', '8']","['3', '5']",565
10_22,10,MBbyMB,True,"['5', '6', '1', '8']","['3', '5']",1536
10_23,10,locpc,False,,"['5', '7']",256
10_23,10,ldecc,True,"['5', '7']","['5', '7']",48
10_23,10,pc,False,,"['5', '7']",439
10_23,10,CMB,False,,"['5', '7']",2008
10_23,10,MBbyMB,False,,"['5', '7']",1130
10_24,10,locpc,False,,"['2', '8', '9']",417
10_24,10,ldecc,True,"['2', '8', '9']","['2', '8', '9']",166
10_24,10,pc,False,,"['2', '8', '9']",680
10_24,10,CMB,True,"['8', '2', '1']","['2', '8', '9']",451
10_24,10,MBbyMB,True,"['8', '9', '2', '1']","['2', '8', '9']",568
10_25,10,locpc,True,[],"['1', '4']",37
10_25,10,ldecc,True,[],"['1', '4']",38
10_25,10,pc,True,[],"['1', '4']",452
10_25,10,CMB,True,[],"['1', '4']",829
10_25,10,MBbyMB,True,"['6', '1', '0']","['1', '4']",599
10_26,10,locpc,True,"['3', '5', '8']","['3', '5', '8']",144
10_26,10,ldecc,False,,"['3', '5', '8']",169
10_26,10,pc,True,"['3', '5', '8']","['3', '5', '8']",257
10_26,10,CMB,True,"['9', '5']","['3', '5', '8']",25
10_26,10,MBbyMB,True,"['9', '5']","['3', '5', '8']",183
10_27,10,locpc,True,"['3', '0', '8']",['3'],379
10_27,10,ldecc,True,"['3', '0', '8']",['3'],155
10_27,10,pc,True,"['3', '0']",['3'],621
10_27,10,CMB,True,[],['3'],1112
10_27,10,MBbyMB,True,['8'],['3'],479
10_28,10,locpc,True,[],"['3', '4']",328
10_28,10,ldecc,True,"['3', '4']","['3', '4']",85
10_28,10,pc,True,[],"['3', '4']",491
10_28,10,CMB,True,['2'],"['3', '4']",626
10_28,10,MBbyMB,True,"['2', '1']","['3', '4']",315
10_29,10,locpc,True,"['8', '9', '1', '2']","['2', '8']",321
10_29,10,ldecc,True,[],"['2', '8']",135
10_29,10,pc,True,"['1', '9', '8', '2']","['2', '8']",676
10_29,10,CMB,True,"['8', '9']","['2', '8']",27
10_29,10,MBbyMB,True,"['8', '9', '7']","['2', '8']",402
10_30,10,locpc,False,,"['1', '3', '5']",420
10_30,10,ldecc,True,[],"['1', '3', '5']",296
10_30,10,pc,False,,"['1', '3', '5']",679
10_30,10,CMB,False,,"['1', '3', '5']",1117
10_30,10,MBbyMB,True,"['5', '1', '6']","['1', '3', '5']",996
10_31,10,locpc,True,"['1', '4', '6']","['1', '4', '6']",385
10_31,10,ldecc,True,"['6', '3', '4', '1']","['1', '4', '6']",134
10_31,10,pc,True,"['1', '4', '6']","['1', '4', '6']",628
10_31,10,CMB,True,"['0', '3', '2']","['1', '4', '6']",507
10_31,10,MBbyMB,True,"['9', '0', '3']","['1', '4', '6']",859
10_32,10,locpc,True,"['7', '8', '6']","['6', '8']",90
10_32,10,ldecc,False,,"['6', '8']",141
10_32,10,pc,True,"['8', '7', '6']","['6', '8']",209
10_32,10,CMB,True,['2'],"['6', '8']",468
10_32,10,MBbyMB,True,"['2', '9']","['6', '8']",346
10_33,10,locpc,True,"['4', '6', '2']","['2', '4', '6']",227
10_33,10,ldecc,True,"['6', '2', '4']","['2', '4', '6']",125
10_33,10,pc,True,"['4', '6', '2']","['2', '4', '6']",439
10_33,10,CMB,True,"['7', '8', '0']","['2', '4', '6']",347
10_33,10,MBbyMB,True,"['7', '8']","['2', '4', '6']",470
10_34,10,locpc,True,"['0', '4']","['0', '4', '5']",510
10_34,10,ldecc,True,[],"['0', '4', '5']",214
10_34,10,pc,True,"['0', '4']","['0', '4', '5']",782
10_34,10,CMB,True,"['0', '4', '9']","['0', '4', '5']",185
10_34,10,MBbyMB,True,[],"['0', '4', '5']",920
10_35,10,locpc,True,"['9', '1', '7', '6']","['1', '7', '9']",296
10_35,10,ldecc,True,"['6', '7', '9', '1']","['1', '7', '9']",248
10_35,10,pc,True,"['9', '1', '7', '6']","['1', '7', '9']",475
10_35,10,CMB,True,['9'],"['1', '7', '9']",521
10_35,10,MBbyMB,True,[],"['1', '7', '9']",348
10_36,10,locpc,True,[],"['1', '4']",68
10_36,10,ldecc,True,"['5', '1']","['1', '4']",163
10_36,10,pc,True,[],"['1', '4']",560
10_36,10,CMB,True,"['4', '9']","['1', '4']",21
10_36,10,MBbyMB,True,"['4', '9']","['1', '4']",236
10_37,10,locpc,True,"['4', '2', '1']","['1', '2', '4']",302
10_37,10,ldecc,True,"['2', '4', '1']","['1', '2', '4']",44
10_37,10,pc,True,"['2', '4', '1']","['1', '2', '4']",899
10_37,10,CMB,True,[],"['1', '2', '4']",870
10_37,10,MBbyMB,True,['1'],"['1', '2', '4']",1071
10_38,10,locpc,False,,['7'],110
10_38,10,ldecc,False,,['7'],157
10_38,10,pc,False,,['7'],247
10_38,10,CMB,True,[],['7'],459
10_38,10,MBbyMB,False,,['7'],352
10_39,10,locpc,True,"['1', '0']","['0', '1']",235
10_39,10,ldecc,True,['1'],"['0', '1']",181
10_39,10,pc,True,"['1', '0']","['0', '1']",397
10_39,10,CMB,False,,"['0', '1']",526
10_39,10,MBbyMB,False,,"['0', '1']",311
10_40,10,locpc,True,"['9', '3', '4']","['3', '4', '9']",82
10_40,10,ldecc,True,[],"['3', '4', '9']",134
10_40,10,pc,True,"['9', '3', '4']","['3', '4', '9']",171
10_40,10,CMB,True,[],"['3', '4', '9']",9
10_40,10,MBbyMB,True,[],"['3', '4', '9']",9
10_41,10,locpc,True,[],"['1', '3']",272
10_41,10,ldecc,True,"['3', '4', '1']","['1', '3']",93
10_41,10,pc,True,[],"['1', '3']",563
10_41,10,CMB,True,"['8', '3', '6', '4']","['1', '3']",654
10_41,10,MBbyMB,True,"['8', '6', '4']","['1', '3']",785
10_42,10,locpc,False,,"['0', '1']",391
10_42,10,ldecc,False,,"['0', '1']",331
10_42,10,pc,False,,"['0', '1']",593
10_42,10,CMB,True,"['1', '0']","['0', '1']",30
10_42,10,MBbyMB,True,"['1', '0']","['0', '1']",304
10_43,10,locpc,True,"['1', '8']","['1', '8']",276
10_43,10,ldecc,True,"['8', '1']","['1', '8']",53
10_43,10,pc,True,"['1', '8']","['1', '8']",548
10_43,10,CMB,True,"['6', '8', '0']","['1', '8']",183
10_43,10,MBbyMB,True,"['6', '0']","['1', '8']",488
10_44,10,locpc,True,"['2', '1', '5']","['1', '2']",216
10_44,10,ldecc,False,,"['1', '2']",253
10_44,10,pc,False,,"['1', '2']",344
10_44,10,CMB,True,"['2', '3', '9', '5', '8']","['1', '2']",438
10_44,10,MBbyMB,True,"['2', '3', '9', '1', '5', '8']","['1', '2']",1136
10_45,10,locpc,True,[],"['3', '5', '8']",80
10_45,10,ldecc,True,[],"['3', '5', '8']",143
10_45,10,pc,True,['5'],"['3', '5', '8']",218
10_45,10,CMB,True,[],"['3', '5', '8']",312
10_45,10,MBbyMB,True,[],"['3', '5', '8']",461
10_46,10,locpc,True,"['7', '1']","['1', '7']",130
10_46,10,ldecc,True,[],"['1', '7']",82
10_46,10,pc,True,"['7', '1']","['1', '7']",233
10_46,10,CMB,True,[],"['1', '7']",412
10_46,10,MBbyMB,True,[],"['1', '7']",402
10_47,10,locpc,False,,"['2', '3', '9']",127
10_47,10,ldecc,True,[],"['2', '3', '9']",150
10_47,10,pc,False,,"['2', '3', '9']",242
10_47,10,CMB,False,,"['2', '3', '9']",736
10_47,10,MBbyMB,True,"['2', '3']","['2', '3', '9']",484
10_48,10,locpc,True,['1'],['1'],205
10_48,10,ldecc,False,,['1'],226
10_48,10,pc,True,['1'],['1'],356
10_48,10,CMB,True,[],['1'],9
10_48,10,MBbyMB,True,[],['1'],9
10_49,10,locpc,True,"['1', '5', '2']","['1', '5']",162
10_49,10,ldecc,True,"['5', '2']","['1', '5']",139
10_49,10,pc,True,"['1', '5', '2']","['1', '5']",516
10_49,10,CMB,True,['6'],"['1', '5']",686
10_49,10,MBbyMB,True,"['6', '7']","['1', '5']",160
10_50,10,locpc,True,"['3', '5', '6']","['5', '6']",177
10_50,10,ldecc,True,"['6', '5']","['5', '6']",225
10_50,10,pc,True,"['5', '6']","['5', '6']",303
10_50,10,CMB,True,"['5', '6', '7']","['5', '6']",147
10_50,10,MBbyMB,True,"['5', '6', '7']","['5', '6']",507
10_51,10,locpc,True,[],['7'],53
10_51,10,ldecc,True,['6'],['7'],90
10_51,10,pc,True,['6'],['7'],622
10_51,10,CMB,True,[],['7'],544
10_51,10,MBbyMB,True,['6'],['7'],284
10_52,10,locpc,True,[],"['2', '8']",152
10_52,10,ldecc,True,"['8', '1']","['2', '8']",191
10_52,10,pc,True,"['8', '5', '1']","['2', '8']",1117
10_52,10,CMB,True,"['2', '8', '4']","['2', '8']",337
10_52,10,MBbyMB,True,"['8', '4', '6', '0']","['2', '8']",1220
10_53,10,locpc,True,[],"['0', '4']",104
10_53,10,ldecc,True,[],"['0', '4']",464
10_53,10,pc,True,"['3', '4', '5']","['0', '4']",992
10_53,10,CMB,True,[],"['0', '4']",1198
10_53,10,MBbyMB,True,"['4', '7']","['0', '4']",792
10_54,10,locpc,True,"['0', '5', '2']","['0', '5', '8']",226
10_54,10,ldecc,True,"['5', '0', '2']","['0', '5', '8']",98
10_54,10,pc,True,"['0', '5', '2']","['0', '5', '8']",485
10_54,10,CMB,True,"['0', '8']","['0', '5', '8']",27
10_54,10,MBbyMB,True,"['0', '8']","['0', '5', '8']",232
10_55,10,locpc,False,,"['7', '9']",269
10_55,10,ldecc,True,[],"['7', '9']",218
10_55,10,pc,False,,"['7', '9']",492
10_55,10,CMB,True,[],"['7', '9']",795
10_55,10,MBbyMB,True,[],"['7', '9']",646
10_56,10,locpc,True,"['7', '8', '0']","['7', '8']",183
10_56,10,ldecc,True,"['0', '7', '8']","['7', '8']",83
10_56,10,pc,True,"['7', '8', '0']","['7', '8']",510
10_56,10,CMB,True,"['7', '8']","['7', '8']",23
10_56,10,MBbyMB,True,"['3', '7', '8', '2', '6']","['7', '8']",704
10_57,10,locpc,True,"['3', '1']",['3'],377
10_57,10,ldecc,True,"['3', '1']",['3'],66
10_57,10,pc,True,"['3', '1']",['3'],599
10_57,10,CMB,True,[],['3'],267
10_57,10,MBbyMB,True,"['4', '3']",['3'],403
10_58,10,locpc,True,['9'],"['0', '9']",317
10_58,10,ldecc,False,,"['0', '9']",322
10_58,10,pc,True,['9'],"['0', '9']",481
10_58,10,CMB,True,[],"['0', '9']",7251
10_58,10,MBbyMB,True,['9'],"['0', '9']",2132
10_59,10,locpc,True,"['3', '2']","['2', '3']",243
10_59,10,ldecc,True,['3'],"['2', '3']",160
10_59,10,pc,True,"['2', '3']","['2', '3']",436
10_59,10,CMB,True,"['3', '0', '9', '4']","['2', '3']",237
10_59,10,MBbyMB,True,"['3', '0', '9', '4']","['2', '3']",798
10_60,10,locpc,True,"['7', '3']",['7'],98
10_60,10,ldecc,True,"['3', '7']",['7'],24
10_60,10,pc,True,"['7', '3']",['7'],327
10_60,10,CMB,True,"['7', '3']",['7'],29
10_60,10,MBbyMB,True,"['7', '3']",['7'],223
10_61,10,locpc,True,"['0', '6', '8']","['0', '6']",122
10_61,10,ldecc,False,,"['0', '6']",169
10_61,10,pc,True,"['0', '6', '8']","['0', '6']",278
10_61,10,CMB,False,,"['0', '6']",291
10_61,10,MBbyMB,False,,"['0', '6']",237
10_62,10,locpc,True,[],"['6', '9']",11
10_62,10,ldecc,True,[],"['6', '9']",31
10_62,10,pc,True,[],"['6', '9']",168
10_62,10,CMB,True,[],"['6', '9']",148
10_62,10,MBbyMB,True,"['3', '6']","['6', '9']",83
10_63,10,locpc,True,[],"['4', '5', '9']",22
10_63,10,ldecc,True,[],"['4', '5', '9']",37
10_63,10,pc,True,[],"['4', '5', '9']",341
10_63,10,CMB,True,[],"['4', '5', '9']",191
10_63,10,MBbyMB,True,[],"['4', '5', '9']",203
10_64,10,locpc,True,[],"['1', '5']",196
10_64,10,ldecc,True,[],"['1', '5']",85
10_64,10,pc,True,[],"['1', '5']",326
10_64,10,CMB,True,[],"['1', '5']",225
10_64,10,MBbyMB,True,[],"['1', '5']",415
10_65,10,locpc,True,"['6', '9', '1']","['1', '6', '9']",87
10_65,10,ldecc,True,[],"['1', '6', '9']",127
10_65,10,pc,False,,"['1', '6', '9']",180
10_65,10,CMB,True,['5'],"['1', '6', '9']",36
